chr	start	end	refStart_noChr	refEnd_noChr
chr7	65981715	65984215	1276207790	1276210290
chr7	66073800	66076300	1276299875	1276302375
chr7	66085761	66088261	1276311836	1276314336
chr7	66112604	66115104	1276338679	1276341179
chr7	66203317	66205817	1276429392	1276431892
chr7	66626881	66629458	1276852956	1276855533
chr7	66680164	66682664	1276906239	1276908739
chr7	66919225	66921725	1277145300	1277147800
chr7	66993173	66997693	1277219248	1277223768
chr7	67274941	67277441	1277501016	1277503516
chr7	69596296	69598796	1279822371	1279824871
chr7	71130144	71132644	1281356219	1281358719
chr7	72446651	72449151	1282672726	1282675226
chr7	72827700	72830200	1283053775	1283056275
chr7	72877349	72879849	1283103424	1283105924
chr7	72968966	72971466	1283195041	1283197541
chr7	73029266	73031766	1283255341	1283257841
chr7	73057411	73059911	1283283486	1283285986
chr7	73085538	73088038	1283311613	1283314113
chr7	73154931	73157431	1283381006	1283383506
chr7	73308326	73310826	1283534401	1283536901
chr7	73326161	73330082	1283552236	1283556157
chr7	73431778	73434278	1283657853	1283660353
chr7	73521793	73524293	1283747868	1283750368
chr7	73557190	73559690	1283783265	1283785765
chr7	73578291	73580791	1283804366	1283806866
chr7	73624043	73626543	1283850118	1283852618
chr7	73665831	73668331	1283891906	1283894406
chr7	73681597	73685453	1283907672	1283911528
chr7	73719172	73721672	1283945247	1283947747
chr7	73738352	73740852	1283964427	1283966927
chr7	73769770	73772270	1283995845	1283998345
chr7	73797542	73800042	1284023617	1284026117
chr7	73842016	73844516	1284068091	1284070591
chr7	73859159	73861659	1284085234	1284087734
chr7	74025789	74028289	1284251864	1284254364
chr7	74080933	74083433	1284307008	1284309508
chr7	74172231	74174731	1284398306	1284400806
chr7	74197652	74200152	1284423727	1284426227
chr7	74253958	74256458	1284480033	1284482533
chr7	74287407	74289907	1284513482	1284515982
chr7	74451790	74454290	1284677865	1284680365
chr7	74648231	74650731	1284874306	1284876806
chr7	74772011	74774511	1284998086	1285000586
chr7	74851105	74853605	1285077180	1285079680
chr7	74890085	74892585	1285116160	1285118660
chr7	74914578	74917078	1285140653	1285143153
chr7	74962705	74965205	1285188780	1285191280
chr7	75073728	75076228	1285299803	1285302303
chr7	75090573	75093073	1285316648	1285319148
chr7	75278790	75281290	1285504865	1285507365
chr7	75305376	75307876	1285531451	1285533951
chr7	75333343	75335843	1285559418	1285561918
chr7	75393063	75395563	1285619138	1285621638
chr7	75485799	75488299	1285711874	1285714374
chr7	75490320	75492820	1285716395	1285718895
chr7	75738462	75740962	1285964537	1285967037
chr7	75789396	75791896	1286015471	1286017971
chr7	75822856	75825356	1286048931	1286051431
chr7	75840602	75843102	1286066677	1286069177
chr7	75897200	75899700	1286123275	1286125775
chr7	75994156	75996656	1286220231	1286222731
chr7	76046051	76050004	1286272126	1286276079
chr7	76199896	76202396	1286425971	1286428471
chr7	76300673	76303173	1286526748	1286529248
chr7	76358491	76360991	1286584566	1286587066
chr7	76395518	76398018	1286621593	1286624093
chr7	76409197	76411697	1286635272	1286637772
chr7	76459676	76462176	1286685751	1286688251
chr7	76508525	76511025	1286734600	1286737100
chr7	76542797	76545297	1286768872	1286771372
chr7	76626779	76629279	1286852854	1286855354
chr7	77031861	77034361	1287257936	1287260436
chr7	77062058	77064558	1287288133	1287290633
chr7	77120434	77122934	1287346509	1287349009
chr7	77199348	77201848	1287425423	1287427923
chr7	77415849	77418349	1287641924	1287644424
chr7	77535295	77537795	1287761370	1287763870
chr7	77694459	77696959	1287920534	1287923034
chr7	77796773	77800434	1288022848	1288026509
chr7	79453167	79455667	1289679242	1289681742
chr7	79766028	79768528	1289992103	1289994603
chr7	80367575	80370075	1290593650	1290596150
chr7	80511564	80514064	1290737639	1290740139
chr7	80921859	80924359	1291147934	1291150434
chr7	81769938	81772438	1291996013	1291998513
chr7	82443456	82445956	1292669531	1292672031
chr7	83162430	83164930	1293388505	1293391005
chr7	83648639	83651139	1293874714	1293877214
chr7	84492224	84494724	1294718299	1294720799
chr7	85186556	85189056	1295412631	1295415131
chr7	86641909	86644409	1296867984	1296870484
chr7	87059154	87061654	1297285229	1297287729
chr7	87150409	87152909	1297376484	1297378984
chr7	87220087	87222587	1297446162	1297448662
chr7	87343664	87346164	1297569739	1297572239
chr7	87479935	87482435	1297706010	1297708510
chr7	87625548	87628048	1297851623	1297854123
chr7	87712823	87715323	1297938898	1297941398
chr7	87874216	87878360	1298100291	1298104435
chr7	87932143	87934643	1298158218	1298160718
chr7	88226493	88228993	1298452568	1298455068
chr7	88306394	88308894	1298532469	1298534969
chr7	88757700	88760200	1298983775	1298986275
chr7	88795237	88797737	1299021312	1299023812
chr7	90152456	90154956	1300378531	1300381031
chr7	90165590	90168090	1300391665	1300394165
chr7	90243174	90245674	1300469249	1300471749
chr7	90320804	90323304	1300546879	1300549379
chr7	90333223	90335723	1300559298	1300561798
chr7	90381721	90384221	1300607796	1300610296
chr7	90464424	90466924	1300690499	1300692999
chr7	90467639	90470139	1300693714	1300696214
chr7	91262433	91264933	1301488508	1301491008
chr7	91880202	91882702	1302106277	1302108777
chr7	91938840	91941340	1302164915	1302167415
chr7	92134303	92136803	1302360378	1302362878
chr7	92179011	92181531	1302405086	1302407606
chr7	92243974	92248166	1302470049	1302474241
chr7	92445482	92447982	1302671557	1302674057
chr7	92477486	92479986	1302703561	1302706061
chr7	92526773	92530520	1302752848	1302756595
chr7	92589893	92592393	1302815968	1302818468
chr7	92836073	92838573	1303062148	1303064648
chr7	93117523	93120023	1303343598	1303346098
chr7	93147885	93150385	1303373960	1303376460
chr7	93225969	93228469	1303452044	1303454544
chr7	93230340	93232840	1303456415	1303458915
chr7	93574230	93576730	1303800305	1303802805
chr7	93589573	93592073	1303815648	1303818148
chr7	93890253	93892753	1304116328	1304118828
chr7	93919735	93922235	1304145810	1304148310
chr7	94003882	94006382	1304229957	1304232457
chr7	94392895	94395395	1304618970	1304621470
chr7	94507219	94509719	1304733294	1304735794
chr7	94654325	94658572	1304880400	1304884647
chr7	94905202	94907702	1305131277	1305133777
chr7	95324032	95326532	1305550107	1305552607
chr7	95395875	95398375	1305621950	1305624450
chr7	95434829	95437329	1305660904	1305663404
chr7	95476444	95478944	1305702519	1305705019
chr7	95596016	95598516	1305822091	1305824591
chr7	95770506	95773006	1305996581	1305999081
chr7	96321647	96324147	1306547722	1306550222
chr7	96709380	96711880	1306935455	1306937955
chr7	97003553	97006053	1307229628	1307232128
chr7	97024450	97026950	1307250525	1307253025
chr7	97115698	97118198	1307341773	1307344273
chr7	97730084	97732584	1307956159	1307958659
chr7	97872042	97874542	1308098117	1308100617
chr7	97990669	97993169	1308216744	1308219244
chr7	98104862	98107362	1308330937	1308333437
chr7	98209439	98211939	1308435514	1308438014
chr7	98250379	98254232	1308476454	1308480307
chr7	98400590	98403090	1308626665	1308629165
chr7	98615285	98617785	1308841360	1308843860
chr7	98870271	98872771	1309096346	1309098846
chr7	98875933	98878433	1309102008	1309104508
chr7	99143608	99146108	1309369683	1309372183
chr7	99249575	99252075	1309475650	1309478150
chr7	99323879	99326398	1309549954	1309552473
chr7	99372249	99374749	1309598324	1309600824
chr7	99406641	99410597	1309632716	1309636672
chr7	99436922	99439422	1309662997	1309665497
chr7	99465663	99468197	1309691738	1309694272
chr7	99470890	99473390	1309696965	1309699465
chr7	99502662	99506857	1309728737	1309732932
chr7	99556406	99560536	1309782481	1309786611
chr7	99596267	99598767	1309822342	1309824842
chr7	99614946	99617446	1309841021	1309843521
chr7	99679496	99681996	1309905571	1309908071
chr7	99734602	99737196	1309960677	1309963271
chr7	99783748	99786248	1310009823	1310012323
chr7	99826013	99828513	1310052088	1310054588
chr7	99876533	99879033	1310102608	1310105108
chr7	99919031	99921531	1310145106	1310147606
chr7	99929120	99931620	1310155195	1310157695
chr7	99975542	99978042	1310201617	1310204117
chr7	100013572	100016072	1310239647	1310242147
chr7	100047774	100050274	1310273849	1310276349
chr7	100082048	100084548	1310308123	1310310623
chr7	100086969	100089469	1310313044	1310315544
chr7	100099549	100103940	1310325624	1310330015
chr7	100117634	100121841	1310343709	1310347916
chr7	100124785	100127285	1310350860	1310353360
chr7	100146912	100149412	1310372987	1310375487
chr7	100158223	100160723	1310384298	1310386798
chr7	100168117	100170617	1310394192	1310396692
chr7	100175563	100179381	1310401638	1310405456
chr7	100203357	100205857	1310429432	1310431932
chr7	100216241	100218741	1310442316	1310444816
chr7	100305702	100308202	1310531777	1310534277
chr7	100350176	100352676	1310576251	1310578751
chr7	100365530	100368030	1310591605	1310594105
chr7	100395577	100398077	1310621652	1310624152
chr7	100426322	100430992	1310652397	1310657067
chr7	100435997	100438497	1310662072	1310664572
chr7	100463760	100466260	1310689835	1310692335
chr7	100477670	100481232	1310703745	1310707307
chr7	100481927	100484427	1310708002	1310710502
chr7	100537203	100539703	1310763278	1310765778
chr7	100573400	100575900	1310799475	1310801975
chr7	100581982	100584482	1310808057	1310810557
chr7	100585629	100588129	1310811704	1310814204
chr7	100600363	100602863	1310826438	1310828938
chr7	100610102	100612602	1310836177	1310838677
chr7	100642279	100644779	1310868354	1310870854
chr7	100655948	100658448	1310882023	1310884523
chr7	100671567	100674067	1310897642	1310900142
chr7	100693750	100696250	1310919825	1310922325
chr7	100704121	100706621	1310930196	1310932696
chr7	100718468	100720968	1310944543	1310947043
chr7	100731595	100734095	1310957670	1310960170
chr7	100824820	100829523	1311050895	1311055598
chr7	100865387	100867887	1311091462	1311093962
chr7	100873103	100875603	1311099178	1311101678
chr7	100889215	100891715	1311115290	1311117790
chr7	100896474	100898974	1311122549	1311125049
chr7	100947534	100950034	1311173609	1311176109
chr7	100967565	100970065	1311193640	1311196140
chr7	101018072	101020572	1311244147	1311246647
chr7	101083481	101085981	1311309556	1311312056
chr7	101125104	101127604	1311351179	1311353679
chr7	101152456	101154956	1311378531	1311381031
chr7	101165069	101167569	1311391144	1311393644
chr7	101179793	101182293	1311405868	1311408368
chr7	101200538	101203038	1311426613	1311429113
chr7	101216165	101220420	1311442240	1311446495
chr7	101238320	101240820	1311464395	1311466895
chr7	101251816	101254316	1311477891	1311480391
chr7	101321323	101323823	1311547398	1311549898
chr7	101360875	101363375	1311586950	1311589450
chr7	101628796	101631296	1311854871	1311857371
chr7	101813904	101816404	1312039979	1312042479
chr7	102283091	102285591	1312509166	1312511666
chr7	102355944	102358444	1312582019	1312584519
chr7	102361872	102364372	1312587947	1312590447
chr7	102431106	102433606	1312657181	1312659681
chr7	102462956	102466863	1312689031	1312692938
chr7	102478422	102480922	1312704497	1312706997
chr7	102517277	102519777	1312743352	1312745852
chr7	102543196	102545696	1312769271	1312771771
chr7	102549226	102551726	1312775301	1312777801
chr7	102572083	102574653	1312798158	1312800728
chr7	102591944	102594444	1312818019	1312820519
chr7	102616256	102618756	1312842331	1312844831
chr7	102642291	102644869	1312868366	1312870944
chr7	102648319	102650819	1312874394	1312876894
chr7	102671141	102673663	1312897216	1312899738
chr7	102746971	102749471	1312973046	1312975546
chr7	102911000	102913500	1313137075	1313139575
chr7	103072881	103076839	1313298956	1313302914
chr7	103149060	103151560	1313375135	1313377635
chr7	103295407	103297907	1313521482	1313523982
chr7	103326570	103329070	1313552645	1313555145
chr7	103344330	103346830	1313570405	1313572905
chr7	103445707	103448207	1313671782	1313674282
chr7	103989158	103991658	1314215233	1314217733
chr7	104207547	104210047	1314433622	1314436122
chr7	104326603	104329103	1314552678	1314555178
chr7	104938943	104941443	1315165018	1315167518
chr7	105038848	105041358	1315264923	1315267433
chr7	105398808	105401308	1315624883	1315627383
chr7	105521771	105524271	1315747846	1315750346
chr7	105530169	105532669	1315756244	1315758744
chr7	105600375	105602875	1315826450	1315828950
chr7	105874796	105878599	1316100871	1316104674
chr7	106112089	106114589	1316338164	1316340664
chr7	106285466	106287966	1316511541	1316514041
chr7	106660658	106663158	1316886733	1316889233
chr7	106863278	106865778	1317089353	1317091853
chr7	107042705	107045205	1317268780	1317271280
chr7	107166961	107169461	1317393036	1317395536
chr7	107468018	107470518	1317694093	1317696593
chr7	107561484	107566261	1317787559	1317792336
chr7	107578246	107580746	1317804321	1317806821
chr7	107658828	107661328	1317884903	1317887403
chr7	107741073	107743573	1317967148	1317969648
chr7	107802725	107805225	1318028800	1318031300
chr7	107889162	107891662	1318115237	1318117737
chr7	108002713	108005213	1318228788	1318231288
chr7	108129861	108132361	1318355936	1318358436
chr7	108456217	108458717	1318682292	1318684792
chr7	108567867	108571750	1318793942	1318797825
chr7	111089006	111091506	1321315081	1321317581
chr7	111562017	111564517	1321788092	1321790592
chr7	112204695	112208407	1322430770	1322434482
chr7	112420887	112423387	1322646962	1322649462
chr7	112448460	112450987	1322674535	1322677062
chr7	112478853	112481353	1322704928	1322707428
chr7	112789923	112792423	1323015998	1323018498
chr7	112939375	112941875	1323165450	1323167950
chr7	113087278	113089778	1323313353	1323315853
chr7	113118060	113120560	1323344135	1323346635
chr7	114075420	114077920	1324301495	1324303995
chr7	114084327	114086827	1324310402	1324312902
chr7	114920094	114922594	1325146169	1325148669
chr7	116159396	116161896	1326385471	1326387971
chr7	116208506	116211006	1326434581	1326437081
chr7	116285380	116287880	1326511455	1326513955
chr7	116522994	116525494	1326749069	1326751569
chr7	116670196	116672696	1326896271	1326898771
chr7	116809070	116811570	1327035145	1327037645
chr7	116951238	116954891	1327177313	1327180966
chr7	117285120	117287620	1327511195	1327513695
chr7	117322652	117325152	1327548727	1327551227
chr7	117427623	117430123	1327653698	1327656198
chr7	117873639	117876139	1328099714	1328102214
chr7	118182144	118184644	1328408219	1328410719
chr7	118212669	118215169	1328438744	1328441244
chr7	120271175	120273675	1330497250	1330499750
chr7	120857902	120860402	1331083977	1331086477
chr7	120948763	120951263	1331174838	1331177338
chr7	120986697	120989197	1331212772	1331215272
chr7	121323367	121325867	1331549442	1331551942
chr7	121395864	121398364	1331621939	1331624439
chr7	121871089	121873589	1332097164	1332099664
chr7	122143808	122146308	1332369883	1332372383
chr7	122310191	122312691	1332536266	1332538766
chr7	122698617	122701117	1332924692	1332927192
chr7	122702422	122704922	1332928497	1332930997
chr7	122886259	122888759	1333112334	1333114834
chr7	122995200	122997700	1333221275	1333223775
chr7	123199472	123201972	1333425547	1333428047
chr7	123534577	123537077	1333760652	1333763152
chr7	123557404	123559904	1333783479	1333785979
chr7	123565010	123567510	1333791085	1333793585
chr7	123653866	123656366	1333879941	1333882441
chr7	123748503	123751003	1333974578	1333977078
chr7	123826983	123829483	1334053058	1334055558
chr7	123923237	123925737	1334149312	1334151812
chr7	124032567	124035067	1334258642	1334261142
chr7	124474317	124476817	1334700392	1334702892
chr7	124765292	124767792	1334991367	1334993867
chr7	124929483	124931983	1335155558	1335158058
chr7	127252593	127255093	1337478668	1337481168
chr7	127431424	127433924	1337657499	1337659999
chr7	127586386	127588886	1337812461	1337814961
chr7	127589409	127591909	1337815484	1337817984
chr7	127593111	127595611	1337819186	1337821686
chr7	127617642	127620142	1337843717	1337846217
chr7	127650194	127652694	1337876269	1337878769
chr7	128031607	128034107	1338257682	1338260182
chr7	128239278	128241778	1338465353	1338467853
chr7	128343408	128345908	1338569483	1338571983
chr7	128361190	128363690	1338587265	1338589765
chr7	128409486	128411986	1338635561	1338638061
chr7	128453849	128456349	1338679924	1338682424
