Chr	Start	End
chr13	109423683	109424731
chr13	109423683	109424743
chr13	109423683	109424747
chr13	109423683	109424775
chr13	109423684	109424689
chr13	109423684	109424690
chr13	109423684	109424691
chr13	109423684	109424692
chr13	109423684	109424693
chr13	109423684	109424693
chr13	109423684	109424700
chr13	109423684	109424712
chr13	109423684	109424720
chr13	109423684	109424724
chr13	109423684	109424724
chr13	109423684	109424724
chr13	109423684	109424728
chr13	109423684	109424734
chr13	109423684	109424734
chr13	109423684	109424737
chr13	109423684	109424749
chr13	109423684	109424759
chr13	109423685	109424686
chr13	109423685	109424687
chr13	109423685	109424689
chr13	109423685	109424691
chr13	109423685	109424724
chr13	109423685	109424727
chr13	109423685	109424736
chr13	109423685	109424738
chr13	109423685	109424741
chr13	109423685	109424767
chr13	109423685	109424800
chr13	109423686	109424687
chr13	109423686	109424692
chr13	109423686	109424702
chr13	109423686	109424717
chr13	109423686	109424727
chr13	109423686	109424743
chr13	109423687	109424687
chr13	109423687	109424707
chr13	109423687	109424724
chr13	109423687	109424731
chr13	109423687	109424734
chr13	109423687	109424758
chr13	109423688	109424688
chr13	109423689	109424690
chr13	109423689	109424692
chr13	109423689	109424699
chr13	109423689	109424705
chr13	109423689	109424720
chr13	109423689	109424724
chr13	109423689	109424726
chr13	109423689	109424732
chr13	109423689	109424737
chr13	109423689	109424744
chr13	109423689	109424765
chr13	109423689	109424766
chr13	109423690	109424691
chr13	109423690	109424693
chr13	109423690	109424724
chr13	109423690	109424726
chr13	109423690	109424727
chr13	109423690	109424732
chr13	109423690	109424734
chr13	109423690	109424746
chr13	109423690	109424748
chr13	109423690	109424891
chr13	109423690	109425107
chr13	109423691	109424721
chr13	109423691	109424724
chr13	109423691	109424733
chr13	109423691	109424745
chr13	109423691	109424745
chr13	109423691	109424757
chr13	109423692	109424704
chr13	109423692	109424707
chr13	109423692	109424724
chr13	109423692	109424731
chr13	109423692	109424732
chr13	109423692	109424732
chr13	109423692	109424762
chr13	109423693	109424724
chr13	109423693	109424732
chr13	109423693	109424734
chr13	109423693	109424752
chr13	109423694	109424694
chr13	109423694	109424724
chr13	109423694	109424752
chr13	109423694	109424798
chr13	109423695	109424695
chr13	109423695	109424710
chr13	109423695	109424750
chr13	109423696	109424726
chr13	109423697	109424739
chr13	109423697	109424755
chr13	109423700	109424724
chr13	109423700	109424749
chr13	109423702	109424796
chr13	109423703	109424719
chr13	109423704	109424732
chr13	109423704	109424744
chr13	109423705	109424748
chr13	109423705	109424803
chr13	109423706	109424724
chr13	109423706	109424748
chr13	109423707	109424729
chr13	109423709	109424718
chr13	109423709	109424730
chr13	109423711	109424718
chr13	109423711	109424749
chr13	109423711	109424765
chr13	109423712	109424715
chr13	109423712	109424724
chr13	109423712	109424731
chr13	109423714	109424724
chr13	109423714	109424741
chr13	109423716	109424738
chr13	109423716	109424749
chr13	109423718	109424724
chr13	109423719	109424724
chr13	109423722	109424724
chr13	109423724	109424724
chr13	109423724	109424727
chr13	109423724	109424728
chr13	109423724	109424731
chr13	109423724	109424736
chr13	109423724	109424738
chr13	109423724	109424738
chr13	109423724	109424776
chr13	109423724	109424781
chr13	109423724	109424892
chr13	109423724	109424897
chr13	109423728	109424733
chr13	109423731	109424733
chr13	109423731	109424734
chr13	109423731	109424749
chr13	109423731	109424789
chr13	109423732	109424755
chr13	109423732	109424775
chr13	109423734	109424751
chr13	109423736	109424736
chr13	109423739	109424786
chr13	109423747	109424751
chr13	109423763	109424766
chr13	109555242	109556675
chr13	109609635	109610827
chr13	110092210	110093484
chr13	110609497	110610498
chr13	110609498	110610500
chr13	110642091	110643290
chr13	110766013	110767495
chr13	111188425	111190133
chr13	111188496	111190086
chr13	111390650	111391963
chr13	111620439	111622201
chr13	111686467	111687788
chr13	111790406	111791483
chr13	112080982	112081999
chr13	112227010	112228417
chr13	112583188	112584356
chr13	112786886	112788382
chr13	112814411	112815701
chr13	112837661	112838901
chr13	112872555	112873726
chr13	112938930	112940064
chr13	113058113	113059228
chr13	113426921	113428419
chr13	113795454	113796662
chr13	113988404	113989517
chr13	114081596	114083016
chr13	114186685	114187717
chr13	114230636	114231931
chr14	16096267	16097303
chr14	16096326	16097799
chr14	16097543	16098808
chr14	16102558	16104272
chr14	16102931	16103988
chr14	16103021	16104515
chr14	18409296	18410584
chr14	18645634	18647158
chr14	18651050	18652318
chr14	18651125	18652328
chr14	19044305	19045616
chr14	20508036	20509378
chr14	20564178	20565759
chr14	20564220	20565696
chr14	20564253	20565702
chr14	20564370	20565629
chr14	20652175	20653433
chr14	20728013	20729448
chr14	21061119	21062687
chr14	21134791	21135796
chr14	22944438	22945438
chr14	23387215	23388683
chr14	23402898	23404379
chr14	23556558	23558045
chr14	23828815	23830016
chr14	23839246	23840564
chr14	23839374	23840747
chr14	24134370	24135558
chr14	24380169	24381357
chr14	24431488	24432727
chr14	24856699	24858134
chr14	25245292	25246294
chr14	25245294	25246295
chr14	25245294	25246296
chr14	25245294	25246296
chr14	25389834	25391340
chr14	25689533	25690759
chr14	25946323	25947362
chr14	25946438	25947626
chr14	26227399	26228641
chr14	26792744	26794095
chr14	27233114	27234337
chr14	27324381	27325665
chr14	27597910	27599602
chr14	27720430	27721554
chr14	28247926	28249270
chr14	28557021	28558024
chr14	28836951	28838458
chr14	28985995	28987003
chr14	29336489	29338047
chr14	29398888	29400745
chr14	29398897	29400589
chr14	29946241	29947328
chr14	30005993	30007312
chr14	30108828	30110017
chr14	31042306	31043754
chr14	31284825	31286475
chr14	31818535	31820006
chr14	32426848	32427987
chr14	32483541	32485568
chr14	32483678	32485311
chr14	32483678	32485377
chr14	32483678	32485575
chr14	32483678	32485577
chr14	32483680	32484683
chr14	32483681	32485093
chr14	32483681	32485545
chr14	32483681	32485560
chr14	32483682	32485092
chr14	32483683	32485566
chr14	32483683	32485582
chr14	32483684	32485546
chr14	32483684	32485550
chr14	32483685	32485543
chr14	32483685	32485561
chr14	32483686	32485566
chr14	32483687	32485560
chr14	32483690	32485383
chr14	32483690	32485404
chr14	32483692	32485554
chr14	32483696	32485565
chr14	32483697	32485491
chr14	32483753	32485403
chr14	32483754	32485544
chr14	32483759	32485507
chr14	32483762	32485569
chr14	32483841	32485544
chr14	32483848	32485564
chr14	32483852	32485545
chr14	32483852	32485558
chr14	32483852	32485567
chr14	32483852	32485582
chr14	32483853	32485312
chr14	32483857	32485441
chr14	32483867	32484873
chr14	32483870	32485559
chr14	32483870	32485565
chr14	32483871	32485201
chr14	32483872	32485551
chr14	32483873	32485555
chr14	32483874	32485547
chr14	32483877	32485546
chr14	32483877	32485555
chr14	32483879	32485381
chr14	32483879	32485540
chr14	32483879	32485542
chr14	32483879	32485546
chr14	32483880	32485408
chr14	32483881	32485042
chr14	32483881	32485306
chr14	32483881	32485564
chr14	32483881	32485565
chr14	32483881	32485573
chr14	32483882	32485503
chr14	32483882	32485541
chr14	32483882	32485556
chr14	32483882	32485560
chr14	32483883	32485395
chr14	32483883	32485403
chr14	32483883	32485548
chr14	32483883	32485557
chr14	32483883	32485564
chr14	32483884	32485366
chr14	32483884	32485540
chr14	32483884	32485544
chr14	32483884	32485565
chr14	32483885	32485023
chr14	32483886	32485310
chr14	32483886	32485384
chr14	32483887	32485547
chr14	32483887	32485560
chr14	32483887	32485561
chr14	32483888	32485524
chr14	32483888	32485552
chr14	32483888	32485574
chr14	32483893	32485552
chr14	32483894	32485561
chr14	32483907	32485391
chr14	32483942	32485402
chr14	32483953	32485577
chr14	32483958	32485549
chr14	32483968	32485543
chr14	32483981	32485466
chr14	32483981	32485546
chr14	32483981	32485551
chr14	32483981	32485566
chr14	32483982	32485405
chr14	32483984	32485550
chr14	32483989	32485077
chr14	32483989	32485311
chr14	32483989	32485394
chr14	32483989	32485541
chr14	32483989	32485544
chr14	32483989	32485546
chr14	32483989	32485570
chr14	32483990	32485541
chr14	32483990	32485550
chr14	32483991	32485547
chr14	32483991	32485570
chr14	32483992	32485562
chr14	32483993	32485188
chr14	32483994	32485395
chr14	32483997	32485554
chr14	32483997	32485574
chr14	32483998	32485539
chr14	32483999	32485307
chr14	32483999	32485326
chr14	32483999	32485577
chr14	32484003	32485415
chr14	32484003	32485566
chr14	32484007	32485377
chr14	32484012	32485567
chr14	32484013	32485569
chr14	32484020	32485568
chr14	32484023	32485408
chr14	32484023	32485547
chr14	32484024	32485546
chr14	32484024	32485573
chr14	32484025	32485388
chr14	32484025	32485395
chr14	32484025	32485563
chr14	32484026	32485098
chr14	32484027	32485097
chr14	32484027	32485549
chr14	32484027	32485564
chr14	32484028	32485390
chr14	32484029	32485541
chr14	32484030	32485566
chr14	32484041	32485384
chr14	32484045	32485541
chr14	32484046	32485541
chr14	32484046	32485546
chr14	32484047	32485553
chr14	32484048	32485387
chr14	32484048	32485541
chr14	32484052	32485199
chr14	32484052	32485561
chr14	32484054	32485564
chr14	32484057	32485324
chr14	32484059	32485548
chr14	32484061	32485568
chr14	32484082	32485540
chr14	32484088	32485408
chr14	32484089	32485415
chr14	32484092	32485553
chr14	32484093	32485376
chr14	32484093	32485408
chr14	32484093	32485570
chr14	32484094	32485550
chr14	32484095	32485543
chr14	32484095	32485551
chr14	32484095	32485573
chr14	32484097	32485387
chr14	32484100	32485565
chr14	32484101	32485567
chr14	32484113	32485550
chr14	32484137	32485409
chr14	32484137	32485542
chr14	32484144	32485413
chr14	32484144	32485563
chr14	32484145	32485391
chr14	32484158	32485548
chr14	32484188	32485547
chr14	32484188	32485547
chr14	32484189	32485392
chr14	32484190	32485396
chr14	32484190	32485548
chr14	32484190	32485549
chr14	32484190	32485565
chr14	32484191	32485557
chr14	32484191	32485570
chr14	32484193	32485528
chr14	32484197	32485200
chr14	32484199	32485555
chr14	32484200	32485320
chr14	32484200	32485564
chr14	32484201	32485547
chr14	32484201	32485564
chr14	32484202	32485541
chr14	32484202	32485542
chr14	32484204	32485551
chr14	32484204	32485559
chr14	32484208	32485544
chr14	32484215	32485551
chr14	32484217	32485563
chr14	32484220	32485535
chr14	32484221	32485543
chr14	32484221	32485572
chr14	32484222	32485546
chr14	32484222	32485551
chr14	32484223	32485321
chr14	32484224	32485564
chr14	32484225	32485412
chr14	32484227	32485570
chr14	32484228	32485539
chr14	32484231	32485557
chr14	32484238	32485530
chr14	32484238	32485575
chr14	32484243	32485535
chr14	32484249	32485552
chr14	32484249	32485556
chr14	32484250	32485550
chr14	32484253	32485577
chr14	32484254	32485579
chr14	32484257	32485556
chr14	32484261	32485542
chr14	32484277	32485421
chr14	32484305	32485563
chr14	32484309	32485315
chr14	32484310	32485315
chr14	32484310	32485567
chr14	32484311	32485312
chr14	32484311	32485319
chr14	32484311	32485332
chr14	32484311	32485547
chr14	32484311	32485555
chr14	32484311	32485565
chr14	32484312	32485370
chr14	32484312	32485545
chr14	32484312	32485551
chr14	32484312	32485555
chr14	32484312	32485562
chr14	32484312	32485570
chr14	32484313	32485391
chr14	32484313	32485395
chr14	32484314	32485551
chr14	32484314	32485553
chr14	32484315	32485399
chr14	32484315	32485407
chr14	32484320	32485550
chr14	32484320	32485551
chr14	32484320	32485574
chr14	32484322	32485543
chr14	32484322	32485553
chr14	32484323	32485387
chr14	32484323	32485570
chr14	32484324	32485396
chr14	32484325	32485378
chr14	32484325	32485436
chr14	32484327	32485566
chr14	32484328	32485402
chr14	32484328	32485545
chr14	32484329	32485541
chr14	32484331	32485558
chr14	32484332	32485557
chr14	32484337	32485407
chr14	32484344	32485535
chr14	32484347	32485547
chr14	32484349	32485416
chr14	32484365	32485555
chr14	32484368	32485411
chr14	32484369	32485389
chr14	32484369	32485515
chr14	32484370	32485572
chr14	32484372	32485544
chr14	32484374	32485547
chr14	32484382	32485548
chr14	32484382	32485568
chr14	32484383	32485568
chr14	32484383	32485569
chr14	32484384	32485569
chr14	32484386	32485392
chr14	32484386	32485558
chr14	32484387	32485521
chr14	32484387	32485561
chr14	32484388	32485547
chr14	32484389	32485555
chr14	32484389	32485556
chr14	32484389	32485565
chr14	32484390	32485570
chr14	32484392	32485563
chr14	32484393	32485551
chr14	32484395	32485406
chr14	32484395	32485544
chr14	32484395	32485566
chr14	32484396	32485548
chr14	32484397	32485555
chr14	32484398	32485546
chr14	32484399	32485406
chr14	32484399	32485551
chr14	32484401	32485570
chr14	32484403	32485552
chr14	32484403	32485552
chr14	32484409	32485559
chr14	32484409	32485566
chr14	32484410	32485572
chr14	32484414	32485419
chr14	32484414	32485563
chr14	32484414	32485567
chr14	32484418	32485561
chr14	32484423	32485551
chr14	32484501	32485549
chr14	32484503	32485544
chr14	32484512	32485554
chr14	32484528	32485551
