	mergedClusterID	GroupID	Index	POS	CHR	min	max
30612	777_chr12	1	1	1	1	66287577	66287577
30613	777_chr13	2	2	2	2	37317459	37317958
30614	777_chr14	1	1	1	1	82459852	82459852
30615	777_chr15	1	1	1	1	93343133	93343133
30616	777_chr16	1	1	1	1	80201430	80201430
30617	777_chr17	1	1	1	1	70677068	70677068
30618	777_chr18	1	1	1	1	68235371	68235371
30619	777_chr2	1	1	1	1	65646707	65646707
30620	777_chr3	1	1	1	1	64090764	64090764
30621	777_chr4	1	1	1	1	56296111	56296111
30622	777_chr5	1	1	1	1	64752133	64752133
30623	777_chr6	2	2	2	2	63937337	63937339
30624	777_chr7	1	1	1	1	67484240	67484240
30625	777_chr8	17	17	17	17	64665541	64665550
30626	777_chr9	1	1	1	1	67331588	67331588
30627	777_chrX	1	1	1	1	130579847	130579847
30628	778_chr1	1	1	1	1	71797753	71797753
30629	778_chr10	1	1	1	1	54766048	54766048
30630	778_chr11	1	1	1	1	69006784	69006784
30631	778_chr12	1	1	1	1	66605046	66605046
30632	778_chr13	1	1	1	1	37379844	37379844
30633	778_chr14	1	1	1	1	82468335	82468335
30634	778_chr15	1	1	1	1	93483754	93483754
30635	778_chr16	1	1	1	1	80216533	80216533
30636	778_chr17	1	1	1	1	70682945	70682945
30637	778_chr18	1	1	1	1	68284498	68284498
30638	778_chr2	1	1	1	1	65811825	65811825
30639	778_chr3	1	1	1	1	64127326	64127326
30640	778_chr4	1	1	1	1	56326056	56326056
30641	778_chr5	1	1	1	1	64897558	64897558
30642	778_chr6	2	2	2	2	63950178	63950181
30643	778_chr7	1	1	1	1	67517229	67517229
30644	778_chr8	1	1	1	1	64804229	64804229
30645	778_chr9	1	1	1	1	67411832	67411832
30646	778_chrX	1	1	1	1	131098956	131098956
30647	779_chr1	1	1	1	1	71836430	71836430
30648	779_chr10	1	1	1	1	54922712	54922712
30649	779_chr11	1	1	1	1	69025411	69025411
30650	779_chr12	1	1	1	1	66883895	66883895
30651	779_chr13	1	1	1	1	37389358	37389358
30652	779_chr14	1	1	1	1	82514549	82514549
30653	779_chr15	1	1	1	1	93544959	93544959
30654	779_chr16	1	1	1	1	80259632	80259632
30655	779_chr17	1	1	1	1	70738267	70738267
30656	779_chr18	1	1	1	1	68299979	68299979
30657	779_chr2	1	1	1	1	65930715	65930715
30658	779_chr3	1	1	1	1	64173528	64173528
30659	779_chr4	1	1	1	1	56404288	56404288
30660	779_chr5	10	10	10	10	64990230	64990241
30661	779_chr6	1	1	1	1	63963115	63963115
30662	779_chr7	1	1	1	1	67572641	67572641
30663	779_chr8	1	1	1	1	64819486	64819486
30664	779_chr9	1	1	1	1	67485682	67485682
30665	779_chrX	1	1	1	1	131207321	131207321
30666	77_chr1	1	1	1	1	7034807	7034807
30667	77_chr10	1	1	1	1	6822460	6822460
30668	77_chr11	1	1	1	1	7331930	7331930
30669	77_chr12	1	1	1	1	8185350	8185350
30670	77_chr13	3	3	3	3	16433293	16434264
30671	77_chr14	1	1	1	1	23935506	23935506
30672	77_chr15	1	1	1	1	21755854	21755854
30673	77_chr16	1	1	1	1	7354701	7354701
30674	77_chr17	2	2	2	2	7623889	7624052
30675	77_chr18	1	1	1	1	7801367	7801367
30676	77_chr19	1	1	1	1	9716212	9716212
30677	77_chr2	1	1	1	1	5400794	5400794
30678	77_chr20	1	1	1	1	8038376	8038376
30679	77_chr21	1	1	1	1	8783033	8783033
30680	77_chr22	1	1	1	1	15190215	15190215
30681	77_chr3	1	1	1	1	5711036	5711036
30682	77_chr4	1	1	1	1	6668936	6668936
30683	77_chr5	1	1	1	1	5935803	5935803
30684	77_chr6	1	1	1	1	6157154	6157154
30685	77_chr7	1	1	1	1	8406369	8406369
30686	77_chr8	2	2	2	2	5749890	5750525
30687	77_chr9	1	1	1	1	5130702	5130702
30688	77_chrX	1	1	1	1	10193581	10193581
30689	77_chrY	1	1	1	1	10992236	10992236
30690	780_chr1	1	1	1	1	71851654	71851654
30691	780_chr10	1	1	1	1	55124569	55124569
30692	780_chr11	1	1	1	1	69144517	69144517
30693	780_chr12	1	1	1	1	66920543	66920543
30694	780_chr13	1	1	1	1	37417037	37417037
30695	780_chr14	1	1	1	1	82579984	82579984
30696	780_chr15	1	1	1	1	93567612	93567612
30697	780_chr16	1	1	1	1	80347185	80347185
30698	780_chr17	1	1	1	1	70774662	70774662
30699	780_chr18	1	1	1	1	68445308	68445308
30700	780_chr2	1	1	1	1	65956828	65956828
30701	780_chr3	1	1	1	1	64216039	64216039
30702	780_chr4	1	1	1	1	56464970	56464970
30703	780_chr5	1	1	1	1	65168453	65168453
30704	780_chr6	1	1	1	1	63979914	63979914
30705	780_chr7	3	3	3	3	67597689	67597690
30706	780_chr8	1	1	1	1	64899607	64899607
30707	780_chr9	2	2	2	2	67580198	67580345
30708	780_chrX	1	1	1	1	131368049	131368049
30709	781_chr1	1	1	1	1	71886895	71886895
30710	781_chr10	1	1	1	1	55242456	55242456
30711	781_chr11	1	1	1	1	69153248	69153248
30712	781_chr12	1	1	1	1	67090763	67090763
30713	781_chr13	1	1	1	1	37429509	37429509
30714	781_chr14	1	1	1	1	82592365	82592365
30715	781_chr15	1	1	1	1	93626096	93626096
30716	781_chr16	1	1	1	1	80663702	80663702
30717	781_chr17	1	1	1	1	70862058	70862058
30718	781_chr18	1	1	1	1	68448984	68448984
30719	781_chr2	19	19	19	19	66151007	66151016
30720	781_chr3	1	1	1	1	64316172	64316172
30721	781_chr4	1	1	1	1	56528343	56528343
30722	781_chr5	1	1	1	1	65201827	65201827
30723	781_chr6	1	1	1	1	64003504	64003504
30724	781_chr7	1	1	1	1	67737492	67737492
30725	781_chr8	1	1	1	1	64943069	64943069
30726	781_chr9	1	1	1	1	67618515	67618515
30727	781_chrX	1	1	1	1	131437773	131437773
30728	782_chr1	1	1	1	1	71905738	71905738
30729	782_chr10	1	1	1	1	55285861	55285861
30730	782_chr11	1	1	1	1	69216078	69216078
30731	782_chr12	4	4	4	4	67156018	67156021
30732	782_chr13	1	1	1	1	37475519	37475519
30733	782_chr14	1	1	1	1	82716896	82716896
30734	782_chr15	1	1	1	1	93711453	93711453
30735	782_chr16	1	1	1	1	80666631	80666631
30736	782_chr17	1	1	1	1	70881237	70881237
30737	782_chr18	1	1	1	1	68462915	68462915
30738	782_chr2	1	1	1	1	66157400	66157400
30739	782_chr3	1	1	1	1	64320026	64320026
30740	782_chr4	1	1	1	1	56767676	56767676
30741	782_chr5	1	1	1	1	65333995	65333995
30742	782_chr6	1	1	1	1	64043909	64043909
30743	782_chr7	1	1	1	1	67743078	67743078
30744	782_chr8	1	1	1	1	65061319	65061319
30745	782_chr9	1	1	1	1	67649532	67649532
30746	782_chrX	1	1	1	1	131825596	131825596
30747	783_chr1	1	1	1	1	71972898	71972898
30748	783_chr10	1	1	1	1	55402554	55402554
30749	783_chr11	1	1	1	1	69294624	69294624
30750	783_chr12	1	1	1	1	67174669	67174669
30751	783_chr13	1	1	1	1	37586105	37586105
30752	783_chr14	1	1	1	1	82732137	82732137
30753	783_chr15	1	1	1	1	93721635	93721635
30754	783_chr16	1	1	1	1	80703354	80703354
30755	783_chr17	1	1	1	1	70951915	70951915
30756	783_chr18	1	1	1	1	68547958	68547958
30757	783_chr2	1	1	1	1	66411815	66411815
30758	783_chr3	1	1	1	1	64505068	64505068
30759	783_chr4	1	1	1	1	56962481	56962481
30760	783_chr5	1	1	1	1	65465821	65465821
30761	783_chr6	1	1	1	1	64373579	64373579
30762	783_chr7	1	1	1	1	67779907	67779907
30763	783_chr8	1	1	1	1	65102948	65102948
30764	783_chr9	1	1	1	1	67704604	67704604
30765	783_chrX	1	1	1	1	131913077	131913077
30766	784_chr1	1	1	1	1	72013956	72013956
30767	784_chr10	1	1	1	1	55487518	55487518
30768	784_chr11	1	1	1	1	69313808	69313808
30769	784_chr12	1	1	1	1	67557353	67557353
30770	784_chr13	1	1	1	1	37910192	37910192
30771	784_chr14	1	1	1	1	82746492	82746492
30772	784_chr15	1	1	1	1	93749521	93749521
30773	784_chr16	1	1	1	1	80737354	80737354
30774	784_chr17	1	1	1	1	70972979	70972979
30775	784_chr18	1	1	1	1	68559551	68559551
30776	784_chr2	1	1	1	1	66468709	66468709
30777	784_chr3	1	1	1	1	64526638	64526638
30778	784_chr4	1	1	1	1	56990265	56990265
30779	784_chr5	1	1	1	1	65477971	65477971
30780	784_chr6	1	1	1	1	64401349	64401349
30781	784_chr7	1	1	1	1	67798831	67798831
30782	784_chr8	1	1	1	1	65104455	65104455
30783	784_chr9	1	1	1	1	67707222	67707222
30784	784_chrX	2	2	2	2	132218092	132218096
30785	785_chr1	1	1	1	1	72039655	72039655
30786	785_chr10	1	1	1	1	55516101	55516101
30787	785_chr11	4	4	4	4	69318950	69319170
30788	785_chr12	1	1	1	1	67560397	67560397
30789	785_chr13	1	1	1	1	37940723	37940723
30790	785_chr14	1	1	1	1	82822103	82822103
30791	785_chr15	1	1	1	1	93828945	93828945
30792	785_chr16	1	1	1	1	80742721	80742721
30793	785_chr17	1	1	1	1	70979630	70979630
30794	785_chr18	1	1	1	1	68564819	68564819
30795	785_chr2	1	1	1	1	66472068	66472068
30796	785_chr3	1	1	1	1	64678171	64678171
30797	785_chr4	1	1	1	1	57016246	57016246
30798	785_chr5	1	1	1	1	65489996	65489996
30799	785_chr6	1	1	1	1	64446083	64446083
30800	785_chr7	1	1	1	1	67811858	67811858
30801	785_chr8	1	1	1	1	65163974	65163974
30802	785_chr9	1	1	1	1	67717712	67717712
30803	785_chrX	1	1	1	1	132390245	132390245
30804	786_chr1	1	1	1	1	72121429	72121429
30805	786_chr10	1	1	1	1	55568395	55568395
30806	786_chr11	1	1	1	1	69396035	69396035
30807	786_chr12	1	1	1	1	67737926	67737926
30808	786_chr13	1	1	1	1	37971242	37971242
30809	786_chr14	1	1	1	1	82823163	82823163
30810	786_chr15	1	1	1	1	94071246	94071246
30811	786_chr16	1	1	1	1	80802650	80802650
30812	786_chr17	1	1	1	1	71053489	71053489
30813	786_chr18	1	1	1	1	68732850	68732850
30814	786_chr2	1	1	1	1	66568769	66568769
30815	786_chr3	1	1	1	1	64767987	64767987
30816	786_chr4	1	1	1	1	57037895	57037895
30817	786_chr5	1	1	1	1	65565156	65565156
30818	786_chr6	1	1	1	1	64449662	64449662
30819	786_chr7	2	2	2	2	67843726	67843850
30820	786_chr8	1	1	1	1	65176109	65176109
30821	786_chr9	2	2	2	2	67723342	67723452
30822	786_chrX	1	1	1	1	132940636	132940636
30823	787_chr1	23	23	23	23	72135375	72135401
30824	787_chr10	3	3	3	3	55598754	55599264
30825	787_chr11	1	1	1	1	69453000	69453000
30826	787_chr12	1	1	1	1	67758927	67758927
30827	787_chr13	1	1	1	1	38003933	38003933
30828	787_chr14	1	1	1	1	82849276	82849276
30829	787_chr15	1	1	1	1	94087386	94087386
30830	787_chr16	1	1	1	1	80854553	80854553
30831	787_chr17	1	1	1	1	71144708	71144708
30832	787_chr18	1	1	1	1	68754794	68754794
30833	787_chr2	3	3	3	3	66574407	66574408
30834	787_chr3	1	1	1	1	64938137	64938137
30835	787_chr4	1	1	1	1	57100688	57100688
30836	787_chr5	2	2	2	2	65682115	65682172
30837	787_chr6	1	1	1	1	64482285	64482285
30838	787_chr7	1	1	1	1	67888219	67888219
30839	787_chr8	1	1	1	1	65238693	65238693
30840	787_chr9	2	2	2	2	67768410	67769025
30841	787_chrX	1	1	1	1	133359233	133359233
30842	788_chr1	1	1	1	1	72240900	72240900
30843	788_chr10	1	1	1	1	55614006	55614006
30844	788_chr11	1	1	1	1	69486345	69486345
30845	788_chr12	1	1	1	1	67902799	67902799
30846	788_chr13	1	1	1	1	38136642	38136642
30847	788_chr14	1	1	1	1	82889069	82889069
30848	788_chr15	1	1	1	1	94138570	94138570
30849	788_chr16	7	7	7	7	80906631	80906640
30850	788_chr17	1	1	1	1	71261865	71261865
30851	788_chr18	1	1	1	1	68898542	68898542
30852	788_chr2	1	1	1	1	66723431	66723431
30853	788_chr3	1	1	1	1	64958874	64958874
30854	788_chr4	1	1	1	1	57156610	57156610
30855	788_chr5	1	1	1	1	65778004	65778004
30856	788_chr6	1	1	1	1	64546315	64546315
30857	788_chr7	1	1	1	1	67933413	67933413
30858	788_chr8	1	1	1	1	65337396	65337396
30859	788_chr9	1	1	1	1	67807044	67807044
30860	788_chrX	1	1	1	1	133462415	133462415
30861	789_chr1	4	4	4	4	72282595	72282600
30862	789_chr10	1	1	1	1	55858742	55858742
30863	789_chr11	1	1	1	1	69492822	69492822
30864	789_chr12	1	1	1	1	67956132	67956132
30865	789_chr13	1	1	1	1	38198466	38198466
30866	789_chr14	1	1	1	1	82939589	82939589
30867	789_chr15	1	1	1	1	94329565	94329565
30868	789_chr16	1	1	1	1	80927022	80927022
30869	789_chr17	1	1	1	1	71344913	71344913
30870	789_chr18	1	1	1	1	68988896	68988896
30871	789_chr2	1	1	1	1	66813577	66813577
30872	789_chr3	1	1	1	1	64969187	64969187
30873	789_chr4	1	1	1	1	57183339	57183339
30874	789_chr5	1	1	1	1	65854813	65854813
30875	789_chr6	1	1	1	1	64548796	64548796
30876	789_chr7	1	1	1	1	68026698	68026698
30877	789_chr8	1	1	1	1	65479154	65479154
30878	789_chr9	40	40	40	40	68290639	68291219
30879	789_chrX	1	1	1	1	133593336	133593336
30880	78_chr1	1	1	1	1	7148396	7148396
30881	78_chr10	1	1	1	1	6899346	6899346
30882	78_chr11	1	1	1	1	7361708	7361708
30883	78_chr12	1	1	1	1	8252269	8252269
30884	78_chr13	36	36	36	36	16437814	16438180
30885	78_chr14	1	1	1	1	24025408	24025408
30886	78_chr15	1	1	1	1	22216880	22216880
30887	78_chr16	1	1	1	1	7501851	7501851
30888	78_chr17	1	1	1	1	7691231	7691231
30889	78_chr18	1	1	1	1	8143508	8143508
30890	78_chr19	1	1	1	1	10146504	10146504
30891	78_chr2	1	1	1	1	5421893	5421893
30892	78_chr20	1	1	1	1	8287987	8287987
30893	78_chr21	4	4	4	4	8844554	8844749
30894	78_chr22	1	1	1	1	15465741	15465741
30895	78_chr3	1	1	1	1	5854883	5854883
30896	78_chr4	1	1	1	1	6700269	6700269
30897	78_chr5	1	1	1	1	6061184	6061184
30898	78_chr6	1	1	1	1	6249983	6249983
30899	78_chr7	1	1	1	1	8457652	8457652
30900	78_chr8	1	1	1	1	6041570	6041570
30901	78_chr9	1	1	1	1	5159081	5159081
30902	78_chrX	3	3	3	3	10345779	10345782
30903	78_chrY	2	2	2	2	10999919	10999923
30904	790_chr1	1	1	1	1	72377648	72377648
30905	790_chr10	1	1	1	1	55957967	55957967
30906	790_chr11	1	1	1	1	69634616	69634616
30907	790_chr12	1	1	1	1	67966601	67966601
30908	790_chr13	1	1	1	1	38219845	38219845
30909	790_chr14	1	1	1	1	83022583	83022583
30910	790_chr15	1	1	1	1	94640293	94640293
30911	790_chr16	1	1	1	1	80974318	80974318
30912	790_chr17	1	1	1	1	71487790	71487790
30913	790_chr18	1	1	1	1	69035333	69035333
30914	790_chr2	1	1	1	1	66825289	66825289
30915	790_chr3	4	4	4	4	64993418	64993421
30916	790_chr4	1	1	1	1	57227218	57227218
30917	790_chr5	13	13	13	13	65965369	65965375
30918	790_chr6	1	1	1	1	64579866	64579866
30919	790_chr7	2	2	2	2	68121895	68122788
30920	790_chr8	1	1	1	1	65527264	65527264
30921	790_chr9	1	1	1	1	68312112	68312112
30922	790_chrX	1	1	1	1	133621973	133621973
30923	791_chr1	1	1	1	1	72419864	72419864
30924	791_chr10	2	2	2	2	56098159	56098187
30925	791_chr11	1	1	1	1	69718298	69718298
30926	791_chr12	1	1	1	1	68077278	68077278
30927	791_chr13	2	2	2	2	38260421	38260423
30928	791_chr14	1	1	1	1	83046019	83046019
30929	791_chr15	1	1	1	1	94739317	94739317
30930	791_chr16	1	1	1	1	80979479	80979479
30931	791_chr17	1	1	1	1	71582609	71582609
30932	791_chr18	1	1	1	1	69050351	69050351
30933	791_chr2	1	1	1	1	66879694	66879694
30934	791_chr3	1	1	1	1	65074278	65074278
30935	791_chr4	10	10	10	10	57282131	57282136
30936	791_chr5	1	1	1	1	66019906	66019906
30937	791_chr6	1	1	1	1	64690373	64690373
30938	791_chr7	4	4	4	4	68238583	68238777
30939	791_chr8	1	1	1	1	65721647	65721647
30940	791_chr9	1	1	1	1	68402357	68402357
30941	791_chrX	1	1	1	1	133737562	133737562
30942	792_chr1	1	1	1	1	72485367	72485367
30943	792_chr10	1	1	1	1	56121149	56121149
30944	792_chr11	1	1	1	1	69915735	69915735
30945	792_chr12	2	2	2	2	68226983	68227252
30946	792_chr13	1	1	1	1	38409206	38409206
30947	792_chr14	1	1	1	1	83059988	83059988
30948	792_chr15	1	1	1	1	95068055	95068055
30949	792_chr16	1	1	1	1	81016219	81016219
30950	792_chr17	1	1	1	1	71589082	71589082
30951	792_chr18	1	1	1	1	69124587	69124587
30952	792_chr2	1	1	1	1	67049979	67049979
30953	792_chr3	1	1	1	1	65116139	65116139
30954	792_chr4	1	1	1	1	57294101	57294101
30955	792_chr5	1	1	1	1	66155125	66155125
30956	792_chr6	1	1	1	1	64760407	64760407
30957	792_chr7	1	1	1	1	68253823	68253823
30958	792_chr8	1	1	1	1	65822287	65822287
30959	792_chr9	1	1	1	1	68518870	68518870
30960	792_chrX	2	2	2	2	133850175	133850176
30961	793_chr1	1	1	1	1	72506206	72506206
30962	793_chr10	1	1	1	1	56281629	56281629
30963	793_chr11	1	1	1	1	70026150	70026150
30964	793_chr12	1	1	1	1	68229596	68229596
30965	793_chr13	1	1	1	1	38425098	38425098
30966	793_chr14	1	1	1	1	83090758	83090758
30967	793_chr15	1	1	1	1	95129488	95129488
30968	793_chr16	1	1	1	1	81063149	81063149
30969	793_chr17	1	1	1	1	71772810	71772810
30970	793_chr18	1	1	1	1	69248905	69248905
30971	793_chr2	1	1	1	1	67068548	67068548
30972	793_chr3	1	1	1	1	65292903	65292903
30973	793_chr4	10	10	10	10	57326212	57326229
30974	793_chr5	1	1	1	1	66179849	66179849
30975	793_chr6	1	1	1	1	64995383	64995383
30976	793_chr7	1	1	1	1	68265886	68265886
30977	793_chr8	1	1	1	1	66056370	66056370
30978	793_chr9	1	1	1	1	68559208	68559208
30979	793_chrX	1	1	1	1	134249375	134249375
30980	794_chr1	1	1	1	1	72524754	72524754
30981	794_chr10	1	1	1	1	56291107	56291107
30982	794_chr11	1	1	1	1	70156482	70156482
30983	794_chr12	1	1	1	1	68465227	68465227
30984	794_chr13	11	11	11	11	38434782	38434787
30985	794_chr14	1	1	1	1	83124531	83124531
30986	794_chr15	1	1	1	1	95149010	95149010
30987	794_chr16	36	36	36	36	81086162	81086183
30988	794_chr17	1	1	1	1	71801644	71801644
30989	794_chr18	1	1	1	1	69397323	69397323
30990	794_chr2	1	1	1	1	67083168	67083168
30991	794_chr3	1	1	1	1	65382981	65382981
30992	794_chr4	1	1	1	1	57464355	57464355
30993	794_chr5	1	1	1	1	66330377	66330377
30994	794_chr6	1	1	1	1	65011755	65011755
30995	794_chr7	1	1	1	1	68464771	68464771
30996	794_chr8	1	1	1	1	66088636	66088636
30997	794_chr9	1	1	1	1	68563910	68563910
30998	794_chrX	1	1	1	1	134262218	134262218
30999	795_chr1	1	1	1	1	72540953	72540953
31000	795_chr10	1	1	1	1	56435858	56435858
31001	795_chr11	1	1	1	1	70283069	70283069
31002	795_chr12	1	1	1	1	68587179	68587179
31003	795_chr13	1	1	1	1	38446362	38446362
31004	795_chr14	4	4	4	4	83169506	83169511
31005	795_chr15	1	1	1	1	95264464	95264464
31006	795_chr16	1	1	1	1	81188004	81188004
31007	795_chr17	1	1	1	1	71921528	71921528
31008	795_chr18	1	1	1	1	69411182	69411182
31009	795_chr2	1	1	1	1	67161342	67161342
31010	795_chr3	1	1	1	1	65413687	65413687
31011	795_chr4	1	1	1	1	57471890	57471890
31012	795_chr5	1	1	1	1	66464866	66464866
31013	795_chr6	1	1	1	1	65564195	65564195
31014	795_chr7	1	1	1	1	68550764	68550764
31015	795_chr8	1	1	1	1	66463393	66463393
31016	795_chr9	1	1	1	1	68596690	68596690
31017	795_chrX	1	1	1	1	134363551	134363551
31018	796_chr1	1	1	1	1	72548084	72548084
31019	796_chr10	1	1	1	1	56499243	56499243
31020	796_chr11	1	1	1	1	70307923	70307923
31021	796_chr12	1	1	1	1	68624357	68624357
31022	796_chr13	1	1	1	1	38499851	38499851
31023	796_chr14	1	1	1	1	83198495	83198495
31024	796_chr15	1	1	1	1	95268357	95268357
31025	796_chr16	2	2	2	2	81262826	81262828
31026	796_chr17	1	1	1	1	71963367	71963367
31027	796_chr18	1	1	1	1	69440903	69440903
31028	796_chr2	1	1	1	1	67411185	67411185
31029	796_chr3	1	1	1	1	65425108	65425108
31030	796_chr4	1	1	1	1	57544074	57544074
31031	796_chr5	1	1	1	1	66467822	66467822
31032	796_chr6	1	1	1	1	65623778	65623778
31033	796_chr7	1	1	1	1	68560167	68560167
31034	796_chr8	1	1	1	1	66468925	66468925
31035	796_chr9	1	1	1	1	68950195	68950195
31036	796_chrX	2	2	2	2	134603306	134603313
31037	797_chr1	2	2	2	2	72570095	72571075
31038	797_chr10	1	1	1	1	56525838	56525838
31039	797_chr11	1	1	1	1	70335587	70335587
31040	797_chr12	3	3	3	3	68632109	68632120
31041	797_chr13	1	1	1	1	38578631	38578631
31042	797_chr14	1	1	1	1	83220624	83220624
31043	797_chr15	1	1	1	1	95320128	95320128
31044	797_chr16	1	1	1	1	81295711	81295711
31045	797_chr17	9	9	9	9	71975991	71976002
31046	797_chr18	1	1	1	1	69449542	69449542
31047	797_chr2	1	1	1	1	67529710	67529710
31048	797_chr3	1	1	1	1	65468311	65468311
31049	797_chr4	1	1	1	1	57552521	57552521
31050	797_chr5	1	1	1	1	66528162	66528162
31051	797_chr6	1	1	1	1	65629346	65629346
31052	797_chr7	1	1	1	1	68633315	68633315
31053	797_chr8	1	1	1	1	66560763	66560763
31054	797_chr9	1	1	1	1	68990721	68990721
31055	797_chrX	1	1	1	1	134608734	134608734
31056	798_chr1	1	1	1	1	73067426	73067426
31057	798_chr10	1	1	1	1	56884626	56884626
31058	798_chr11	1	1	1	1	70496465	70496465
31059	798_chr12	1	1	1	1	68943951	68943951
31060	798_chr13	1	1	1	1	38580143	38580143
31061	798_chr14	1	1	1	1	83324292	83324292
31062	798_chr15	1	1	1	1	96034699	96034699
31063	798_chr16	1	1	1	1	81333515	81333515
31064	798_chr17	1	1	1	1	72066779	72066779
31065	798_chr18	1	1	1	1	69615507	69615507
31066	798_chr2	1	1	1	1	67658420	67658420
31067	798_chr3	1	1	1	1	65515519	65515519
31068	798_chr4	1	1	1	1	57676134	57676134
31069	798_chr5	1	1	1	1	66561067	66561067
31070	798_chr6	1	1	1	1	65661692	65661692
31071	798_chr7	1	1	1	1	68718228	68718228
31072	798_chr8	1	1	1	1	66631418	66631418
31073	798_chr9	1	1	1	1	69327970	69327970
31074	798_chrX	1	1	1	1	134616638	134616638
31075	799_chr1	1	1	1	1	73135644	73135644
31076	799_chr10	1	1	1	1	56954020	56954020
31077	799_chr11	1	1	1	1	70498301	70498301
31078	799_chr12	1	1	1	1	68948028	68948028
31079	799_chr13	1	1	1	1	38624770	38624770
31080	799_chr14	1	1	1	1	83395997	83395997
31081	799_chr15	1	1	1	1	96037916	96037916
31082	799_chr16	2	2	2	2	81416760	81416771
31083	799_chr17	1	1	1	1	72169937	72169937
31084	799_chr18	1	1	1	1	69736973	69736973
31085	799_chr2	1	1	1	1	67748848	67748848
31086	799_chr3	1	1	1	1	65602200	65602200
31087	799_chr4	1	1	1	1	57725068	57725068
31088	799_chr5	4	4	4	4	66609690	66609693
31089	799_chr6	1	1	1	1	65784347	65784347
31090	799_chr7	1	1	1	1	68797521	68797521
31091	799_chr8	1	1	1	1	66711814	66711814
31092	799_chr9	1	1	1	1	69365009	69365009
31093	799_chrX	1	1	1	1	134661001	134661001
31094	79_chr1	1	1	1	1	7237554	7237554
31095	79_chr10	1	1	1	1	6935617	6935617
31096	79_chr11	1	1	1	1	7399829	7399829
31097	79_chr12	1	1	1	1	8254334	8254334
31098	79_chr13	1	1	1	1	16439276	16439276
31099	79_chr14	1	1	1	1	24134964	24134964
31100	79_chr15	1	1	1	1	22238232	22238232
31101	79_chr16	1	1	1	1	7653003	7653003
31102	79_chr17	5	5	5	5	7749302	7749308
31103	79_chr18	1	1	1	1	8162571	8162571
31104	79_chr19	1	1	1	1	10164916	10164916
31105	79_chr2	2	2	2	2	5484124	5484131
31106	79_chr20	1	1	1	1	8289996	8289996
31107	79_chr21	2	2	2	2	8846174	8846736
31108	79_chr22	1	1	1	1	15468931	15468931
31109	79_chr3	1	1	1	1	5879530	5879530
31110	79_chr4	1	1	1	1	6796243	6796243
31111	79_chr5	1	1	1	1	6099982	6099982
31112	79_chr6	1	1	1	1	6351372	6351372
31113	79_chr7	1	1	1	1	8481657	8481657
31114	79_chr8	1	1	1	1	6068764	6068764
31115	79_chr9	1	1	1	1	5355912	5355912
31116	79_chrX	1	1	1	1	10348737	10348737
31117	79_chrY	4	4	4	4	11014338	11014363
31118	7_chr1	1	1	1	1	611783	611783
31119	7_chr10	31	31	31	31	608439	608543
31120	7_chr11	1	1	1	1	1422310	1422310
31121	7_chr12	1	1	1	1	529424	529424
31122	7_chr13	1	1	1	1	16123078	16123078
31123	7_chr14	1	1	1	1	18409940	18409940
31124	7_chr15	1	1	1	1	18631757	18631757
31125	7_chr16	1	1	1	1	499252	499252
31126	7_chr17	1	1	1	1	735362	735362
31127	7_chr18	1	1	1	1	969634	969634
31128	7_chr19	1	1	1	1	1413126	1413126
31129	7_chr2	1	1	1	1	336698	336698
31130	7_chr20	1	1	1	1	681682	681682
31131	7_chr21	2	2	2	2	5238346	5239227
31132	7_chr22	2	2	2	2	10710377	10710582
31133	7_chr3	1	1	1	1	615887	615887
31134	7_chr4	1	1	1	1	329502	329502
31135	7_chr5	1	1	1	1	806011	806011
31136	7_chr6	1	1	1	1	873516	873516
31137	7_chr7	1	1	1	1	766711	766711
31138	7_chr8	1	1	1	1	713961	713961
31139	7_chr9	1	1	1	1	463957	463957
31140	7_chrX	1	1	1	1	750709	750709
31141	7_chrY	1	1	1	1	3506506	3506506
31142	800_chr1	1	1	1	1	73190666	73190666
31143	800_chr10	1	1	1	1	56990973	56990973
