mergedClusterID	CHR	chr_order	min	max	mid_pos	x	POS
72_chr14	chr14	14	23657861	23657861	23657861.0	2214098352.0	1
72_chr15	chr15	15	21262896	21262896	21262896.0	2318480453.0	1
72_chr16	chr16	16	6712876	6712876	6712876.0	2405904531.0	1
72_chr17	chr17	17	6656759	6656759	6656759.0	2496038336.0	1
72_chr18	chr18	18	7473729	7473729	7473729.0	2579930784.0	1
72_chr19	chr19	19	8831643	8831643	8831643.0	2661551784.0	1
72_chr2	chr2	2	4890920	4890920	4890920.0	253837245.0	1
72_chr20	chr20	20	7738844	7738844	7738844.0	2719063883.0	1
72_chr21	chr21	21	8448865	8471631	8460248.0	2783925869.0	156
72_chr22	chr22	22	12621110	12621110	12621110.0	2834543132.0	1
72_chr3	chr3	3	5247878	5247878	5247878.0	496217393.0	1
72_chr4	chr4	4	6014526	6014526	6014526.0	695200436.0	1
72_chr5	chr5	5	5613335	5613335	5613335.0	884980769.0	1
72_chr6	chr6	6	6058709	6058709	6058709.0	1066893919.0	1
72_chr7	chr7	7	7679139	7679139	7679139.0	1239209740.0	1
72_chr8	chr8	8	5572145	5572150	5572147.5	1396346449.5	5
72_chr9	chr9	9	5091656	5091656	5091656.0	1540887712.0	1
72_chrX	chrX	23	9405786	9405786	9405786.0	2882135761.0	1
72_chrY	chrY	24	10956554	10956562	10956558.0	3039717166.0	2
730_chr1	chr1	1	67786626	67786626	67786626.0	67786626.0	1
730_chr10	chr10	10	51473723	51473723	51473723.0	1725501096.0	1
730_chr11	chr11	11	63132943	63132943	63132943.0	1870947647.0	1
730_chr12	chr12	12	62800699	62800699	62800699.0	2005621858.0	1
730_chr13	chr13	13	33320522	33320522	33320522.0	2109406834.0	1
730_chr14	chr14	14	79065681	79065681	79065681.0	2269506172.0	1
730_chr15	chr15	15	88804130	88804130	88804130.0	2386021687.0	1
730_chr16	chr16	16	76871731	76871731	76871731.0	2476063386.0	1
730_chr17	chr17	17	67016682	67016682	67016682.0	2556398259.0	1
730_chr18	chr18	18	65472385	65472385	65472385.0	2637929440.0	1
730_chr2	chr2	2	61926031	61926031	61926031.0	310872356.0	1
730_chr20	chr20	20	59853209	59853209	59853209.0	2771178248.0	1
730_chr3	chr3	3	60664730	60664730	60664730.0	551634245.0	1
730_chr4	chr4	4	51425572	51425939	51425755.5	740611665.5	6
730_chr5	chr5	5	60831687	60831687	60831687.0	940199121.0	1
730_chr6	chr6	6	61233307	61233307	61233307.0	1122068517.0	1
730_chr7	chr7	7	62454679	62454724	62454701.5	1293985302.5	2
730_chr8	chr8	8	60306665	60306665	60306665.0	1451080967.0	1
730_chr9	chr9	9	63744906	63744906	63744906.0	1599540962.0	1
730_chrX	chrX	23	121079168	121079168	121079168.0	2993809143.0	1
731_chr1	chr1	1	67948327	67948327	67948327.0	67948327.0	1
731_chr10	chr10	10	51482044	51482044	51482044.0	1725509417.0	1
731_chr11	chr11	11	63139817	63140060	63139938.5	1870954642.5	2
731_chr12	chr12	12	62817125	62817125	62817125.0	2005638284.0	1
731_chr13	chr13	13	33385851	33385851	33385851.0	2109472163.0	1
731_chr14	chr14	14	79072417	79072417	79072417.0	2269512908.0	1
731_chr15	chr15	15	89016528	89016528	89016528.0	2386234085.0	1
731_chr16	chr16	16	76933121	76933121	76933121.0	2476124776.0	1
731_chr17	chr17	17	67161335	67161335	67161335.0	2556542912.0	1
731_chr18	chr18	18	65569673	65569673	65569673.0	2638026728.0	1
731_chr2	chr2	2	62037330	62037330	62037330.0	310983655.0	1
731_chr20	chr20	20	59975051	59975051	59975051.0	2771300090.0	1
731_chr3	chr3	3	60712812	60712812	60712812.0	551682327.0	1
731_chr4	chr4	4	51607800	51607800	51607800.0	740793710.0	1
731_chr5	chr5	5	60854551	60854551	60854551.0	940221985.0	1
731_chr6	chr6	6	61257812	61257812	61257812.0	1122093022.0	1
731_chr7	chr7	7	62595293	62595293	62595293.0	1294125894.0	1
731_chr8	chr8	8	60370770	60371564	60371167.0	1451145469.0	2
731_chr9	chr9	9	63750794	63750794	63750794.0	1599546850.0	1
731_chrX	chrX	23	121174276	121174281	121174278.5	2993904253.5	3
732_chr1	chr1	1	67988035	67988035	67988035.0	67988035.0	1
732_chr10	chr10	10	51493696	51493696	51493696.0	1725521069.0	1
732_chr11	chr11	11	63593340	63593340	63593340.0	1871408044.0	1
732_chr12	chr12	12	62866398	62866398	62866398.0	2005687557.0	1
732_chr13	chr13	13	33387586	33387586	33387586.0	2109473898.0	1
732_chr14	chr14	14	79167078	79167078	79167078.0	2269607569.0	1
732_chr15	chr15	15	89047192	89047192	89047192.0	2386264749.0	1
732_chr16	chr16	16	76937566	76937566	76937566.0	2476129221.0	1
732_chr17	chr17	17	67257462	67257462	67257462.0	2556639039.0	1
732_chr18	chr18	18	65573745	65573745	65573745.0	2638030800.0	1
732_chr2	chr2	2	62094508	62094508	62094508.0	311040833.0	1
732_chr20	chr20	20	60083536	60083536	60083536.0	2771408575.0	1
732_chr3	chr3	3	60736748	60736748	60736748.0	551706263.0	1
732_chr4	chr4	4	51641716	51641716	51641716.0	740827626.0	1
732_chr5	chr5	5	60912899	60912899	60912899.0	940280333.0	1
732_chr6	chr6	6	61291169	61291169	61291169.0	1122126379.0	1
732_chr7	chr7	7	62600896	62600896	62600896.0	1294131497.0	1
732_chr8	chr8	8	60410991	60410991	60410991.0	1451185293.0	1
732_chr9	chr9	9	63765890	63765890	63765890.0	1599561946.0	1
732_chrX	chrX	23	121436108	121436108	121436108.0	2994166083.0	1
733_chr1	chr1	1	68048722	68048722	68048722.0	68048722.0	1
733_chr10	chr10	10	51534090	51534090	51534090.0	1725561463.0	1
733_chr11	chr11	11	63609835	63609835	63609835.0	1871424539.0	1
733_chr12	chr12	12	62895904	62895904	62895904.0	2005717063.0	1
733_chr13	chr13	13	33438013	33438013	33438013.0	2109524325.0	1
733_chr14	chr14	14	79179671	79179671	79179671.0	2269620162.0	1
733_chr15	chr15	15	89195568	89195568	89195568.0	2386413125.0	1
733_chr16	chr16	16	77194257	77194257	77194257.0	2476385912.0	1
733_chr17	chr17	17	67310190	67310190	67310190.0	2556691767.0	1
733_chr18	chr18	18	65626518	65626518	65626518.0	2638083573.0	1
733_chr2	chr2	2	62146800	62146800	62146800.0	311093125.0	1
733_chr20	chr20	20	60155797	60155797	60155797.0	2771480836.0	1
733_chr3	chr3	3	60741547	60741547	60741547.0	551711062.0	1
733_chr4	chr4	4	51678793	51678793	51678793.0	740864703.0	1
733_chr5	chr5	5	60980170	60980170	60980170.0	940347604.0	1
733_chr6	chr6	6	61322940	61322984	61322962.0	1122158172.0	4
733_chr7	chr7	7	62751747	62751747	62751747.0	1294282348.0	1
733_chr8	chr8	8	60482463	60482463	60482463.0	1451256765.0	1
733_chr9	chr9	9	63779650	63779650	63779650.0	1599575706.0	1
733_chrX	chrX	23	121454835	121454836	121454835.5	2994184810.5	2
734_chr1	chr1	1	68144890	68144890	68144890.0	68144890.0	1
734_chr10	chr10	10	51742538	51742538	51742538.0	1725769911.0	1
734_chr11	chr11	11	63684122	63684124	63684123.0	1871498827.0	3
734_chr12	chr12	12	63019422	63019422	63019422.0	2005840581.0	1
734_chr13	chr13	13	33446591	33446591	33446591.0	2109532903.0	1
734_chr14	chr14	14	79308451	79308451	79308451.0	2269748942.0	1
734_chr15	chr15	15	89280546	89280546	89280546.0	2386498103.0	1
734_chr16	chr16	16	77222475	77222475	77222475.0	2476414130.0	1
734_chr17	chr17	17	67324899	67324905	67324902.0	2556706479.0	5
734_chr18	chr18	18	65728018	65728018	65728018.0	2638185073.0	1
734_chr2	chr2	2	62163012	62163012	62163012.0	311109337.0	1
734_chr20	chr20	20	60532307	60532307	60532307.0	2771857346.0	1
734_chr3	chr3	3	60996150	60996150	60996150.0	551965665.0	1
734_chr4	chr4	4	51686260	51686260	51686260.0	740872170.0	1
734_chr5	chr5	5	61069528	61069528	61069528.0	940436962.0	1
734_chr6	chr6	6	61465431	61465431	61465431.0	1122300641.0	1
734_chr7	chr7	7	62855356	62855356	62855356.0	1294385957.0	1
734_chr8	chr8	8	60575073	60575078	60575075.5	1451349377.5	3
734_chr9	chr9	9	63787646	63787646	63787646.0	1599583702.0	1
734_chrX	chrX	23	121814767	121814767	121814767.0	2994544742.0	1
735_chr1	chr1	1	68185639	68185639	68185639.0	68185639.0	1
735_chr10	chr10	10	51769130	51769130	51769130.0	1725796503.0	1
735_chr11	chr11	11	63805292	63805292	63805292.0	1871619996.0	1
735_chr12	chr12	12	63054342	63054342	63054342.0	2005875501.0	1
735_chr13	chr13	13	33498597	33498597	33498597.0	2109584909.0	1
735_chr14	chr14	14	79495033	79495033	79495033.0	2269935524.0	1
735_chr15	chr15	15	89286411	89286411	89286411.0	2386503968.0	1
735_chr16	chr16	16	77247005	77247005	77247005.0	2476438660.0	1
735_chr17	chr17	17	67334577	67334577	67334577.0	2556716154.0	1
735_chr18	chr18	18	65773398	65773398	65773398.0	2638230453.0	1
735_chr2	chr2	2	62229963	62229963	62229963.0	311176288.0	1
735_chr20	chr20	20	60563485	60563485	60563485.0	2771888524.0	1
735_chr3	chr3	3	61025860	61025860	61025860.0	551995375.0	1
735_chr4	chr4	4	51712469	51712671	51712570.0	740898480.0	3
735_chr5	chr5	5	61187781	61187781	61187781.0	940555215.0	1
735_chr6	chr6	6	61566581	61566581	61566581.0	1122401791.0	1
735_chr7	chr7	7	62873854	62873854	62873854.0	1294404455.0	1
735_chr8	chr8	8	60607354	60607354	60607354.0	1451381656.0	1
735_chr9	chr9	9	63816201	63816201	63816201.0	1599612257.0	1
735_chrX	chrX	23	121968227	121968227	121968227.0	2994698202.0	1
736_chr1	chr1	1	68193398	68193418	68193408.0	68193408.0	9
736_chr10	chr10	10	51826762	51826762	51826762.0	1725854135.0	1
736_chr11	chr11	11	63856303	63856303	63856303.0	1871671007.0	1
736_chr12	chr12	12	63086859	63086865	63086862.0	2005908021.0	3
736_chr13	chr13	13	33596719	33596719	33596719.0	2109683031.0	1
736_chr14	chr14	14	79621114	79621114	79621114.0	2270061605.0	1
736_chr15	chr15	15	89532829	89532829	89532829.0	2386750386.0	1
736_chr16	chr16	16	77363942	77363942	77363942.0	2476555597.0	1
736_chr17	chr17	17	67362661	67362675	67362668.0	2556744245.0	11
736_chr18	chr18	18	65847842	65847842	65847842.0	2638304897.0	1
736_chr2	chr2	2	62328272	62328867	62328569.5	311274894.5	2
736_chr20	chr20	20	60573600	60573600	60573600.0	2771898639.0	1
736_chr3	chr3	3	61034519	61034519	61034519.0	552004034.0	1
736_chr4	chr4	4	51731035	51731035	51731035.0	740916945.0	1
736_chr5	chr5	5	61484747	61484747	61484747.0	940852181.0	1
736_chr6	chr6	6	61574144	61574144	61574144.0	1122409354.0	1
736_chr7	chr7	7	62974905	62974905	62974905.0	1294505506.0	1
736_chr8	chr8	8	60753130	60753130	60753130.0	1451527432.0	1
736_chr9	chr9	9	63818102	63818102	63818102.0	1599614158.0	1
736_chrX	chrX	23	121982048	121982048	121982048.0	2994712023.0	1
737_chr1	chr1	1	68232398	68232811	68232604.5	68232604.5	2
737_chr10	chr10	10	51988356	51988356	51988356.0	1726015729.0	1
737_chr11	chr11	11	63990690	63990690	63990690.0	1871805394.0	1
737_chr12	chr12	12	63185406	63185406	63185406.0	2006006565.0	1
737_chr13	chr13	13	33621909	33621909	33621909.0	2109708221.0	1
737_chr14	chr14	14	79749410	79749410	79749410.0	2270189901.0	1
737_chr15	chr15	15	89571598	89571598	89571598.0	2386789155.0	1
737_chr16	chr16	16	77378328	77378328	77378328.0	2476569983.0	1
737_chr17	chr17	17	67377485	67377485	67377485.0	2556759062.0	1
737_chr18	chr18	18	65866298	65866308	65866303.0	2638323358.0	20
737_chr2	chr2	2	62411754	62411754	62411754.0	311358079.0	1
737_chr20	chr20	20	60640361	60640361	60640361.0	2771965400.0	1
737_chr3	chr3	3	61086519	61086519	61086519.0	552056034.0	1
737_chr4	chr4	4	51794916	51794916	51794916.0	740980826.0	1
737_chr5	chr5	5	61540908	61540908	61540908.0	940908342.0	1
737_chr6	chr6	6	61587499	61587499	61587499.0	1122422709.0	1
737_chr7	chr7	7	63104140	63104140	63104140.0	1294634741.0	1
737_chr8	chr8	8	60774044	60774044	60774044.0	1451548346.0	1
737_chr9	chr9	9	63878133	63878133	63878133.0	1599674189.0	1
737_chrX	chrX	23	122434116	122434116	122434116.0	2995164091.0	1
738_chr1	chr1	1	68244659	68244659	68244659.0	68244659.0	1
738_chr10	chr10	10	52022778	52022778	52022778.0	1726050151.0	1
738_chr11	chr11	11	64116993	64116993	64116993.0	1871931697.0	1
738_chr12	chr12	12	63704416	63704416	63704416.0	2006525575.0	1
738_chr13	chr13	13	33683363	33683363	33683363.0	2109769675.0	1
738_chr14	chr14	14	79820020	79820020	79820020.0	2270260511.0	1
738_chr15	chr15	15	89587342	89587342	89587342.0	2386804899.0	1
738_chr16	chr16	16	77415095	77415095	77415095.0	2476606750.0	1
738_chr17	chr17	17	67421966	67421966	67421966.0	2556803543.0	1
738_chr18	chr18	18	65874822	65874822	65874822.0	2638331877.0	1
738_chr2	chr2	2	62460336	62460336	62460336.0	311406661.0	1
738_chr20	chr20	20	60665605	60665605	60665605.0	2771990644.0	1
738_chr3	chr3	3	61179593	61179709	61179651.0	552149166.0	2
738_chr4	chr4	4	51802247	51802247	51802247.0	740988157.0	1
738_chr5	chr5	5	61561094	61561094	61561094.0	940928528.0	1
738_chr6	chr6	6	61635506	61635506	61635506.0	1122470716.0	1
738_chr7	chr7	7	63131433	63131437	63131435.0	1294662036.0	2
738_chr8	chr8	8	60854724	60854724	60854724.0	1451629026.0	1
738_chr9	chr9	9	63883109	63883109	63883109.0	1599679165.0	1
738_chrX	chrX	23	122667505	122667505	122667505.0	2995397480.0	1
739_chr1	chr1	1	68318970	68318970	68318970.0	68318970.0	1
739_chr10	chr10	10	52048347	52048347	52048347.0	1726075720.0	1
739_chr11	chr11	11	64123969	64123969	64123969.0	1871938673.0	1
739_chr12	chr12	12	63747530	63747530	63747530.0	2006568689.0	1
739_chr13	chr13	13	33835237	33835237	33835237.0	2109921549.0	1
739_chr14	chr14	14	79897690	79897702	79897696.0	2270338187.0	4
739_chr15	chr15	15	89618445	89618445	89618445.0	2386836002.0	1
739_chr16	chr16	16	77450639	77450639	77450639.0	2476642294.0	1
739_chr17	chr17	17	67468352	67468352	67468352.0	2556849929.0	1
739_chr18	chr18	18	65925086	65925086	65925086.0	2638382141.0	1
739_chr2	chr2	2	62652831	62652831	62652831.0	311599156.0	1
739_chr20	chr20	20	60721003	60721003	60721003.0	2772046042.0	1
739_chr3	chr3	3	61302141	61302141	61302141.0	552271656.0	1
739_chr4	chr4	4	51812664	51812664	51812664.0	740998574.0	1
739_chr5	chr5	5	61593970	61593970	61593970.0	940961404.0	1
739_chr6	chr6	6	61708916	61708916	61708916.0	1122544126.0	1
739_chr7	chr7	7	63213384	63213384	63213384.0	1294743985.0	1
739_chr8	chr8	8	60958067	60958067	60958067.0	1451732369.0	1
739_chr9	chr9	9	63890948	63890948	63890948.0	1599687004.0	1
739_chrX	chrX	23	122702069	122702070	122702069.5	2995432044.5	3
73_chr1	chr1	1	6565596	6565596	6565596.0	6565596.0	1
73_chr10	chr10	10	6665271	6665271	6665271.0	1680692644.0	1
73_chr11	chr11	11	7078438	7078438	7078438.0	1814893142.0	1
73_chr12	chr12	12	7980824	7980824	7980824.0	1950801983.0	1
73_chr13	chr13	13	16417235	16417235	16417235.0	2092503547.0	1
73_chr14	chr14	14	23767014	23767014	23767014.0	2214207505.0	1
73_chr15	chr15	15	21271131	21271131	21271131.0	2318488688.0	1
73_chr16	chr16	16	6810427	6810427	6810427.0	2406002082.0	1
73_chr17	chr17	17	6866976	6866988	6866982.0	2496248559.0	5
73_chr18	chr18	18	7501902	7501902	7501902.0	2579958957.0	1
73_chr19	chr19	19	8834605	8834613	8834609.0	2661554750.0	3
73_chr2	chr2	2	4959312	4959312	4959312.0	253905637.0	1
73_chr20	chr20	20	7850057	7850057	7850057.0	2719175096.0	1
73_chr21	chr21	21	8561028	8561028	8561028.0	2784026649.0	1
73_chr22	chr22	22	12639264	12639264	12639264.0	2834561286.0	1
73_chr3	chr3	3	5304476	5304496	5304486.0	496274001.0	8
73_chr4	chr4	4	6147044	6147044	6147044.0	695332954.0	1
73_chr5	chr5	5	5674940	5674940	5674940.0	885042374.0	1
73_chr6	chr6	6	6068613	6068631	6068622.0	1066903832.0	29
73_chr7	chr7	7	7815410	7815410	7815410.0	1239346011.0	1
73_chr8	chr8	8	5591072	5591072	5591072.0	1396365374.0	1
73_chr9	chr9	9	5093558	5095866	5094712.0	1540890768.0	20
73_chrX	chrX	23	9570662	9570662	9570662.0	2882300637.0	1
73_chrY	chrY	24	10959124	10959124	10959124.0	3039719732.0	1
740_chr1	chr1	1	68364158	68364158	68364158.0	68364158.0	1
740_chr10	chr10	10	52050981	52050981	52050981.0	1726078354.0	1
740_chr11	chr11	11	64187432	64187432	64187432.0	1872002136.0	1
740_chr12	chr12	12	63852918	63852918	63852918.0	2006674077.0	1
740_chr13	chr13	13	33848727	33848727	33848727.0	2109935039.0	1
740_chr14	chr14	14	79900608	79900608	79900608.0	2270341099.0	1
740_chr15	chr15	15	89797392	89797392	89797392.0	2387014949.0	1
740_chr16	chr16	16	77539443	77539443	77539443.0	2476731098.0	1
740_chr17	chr17	17	67510072	67510072	67510072.0	2556891649.0	1
740_chr18	chr18	18	65950752	65950752	65950752.0	2638407807.0	1
740_chr2	chr2	2	62662783	62662783	62662783.0	311609108.0	1
740_chr20	chr20	20	60736519	60736519	60736519.0	2772061558.0	1
740_chr3	chr3	3	61317416	61317416	61317416.0	552286931.0	1
740_chr4	chr4	4	51814611	51814611	51814611.0	741000521.0	1
740_chr5	chr5	5	61726497	61726497	61726497.0	941093931.0	1
740_chr6	chr6	6	61710823	61710823	61710823.0	1122546033.0	1
740_chr7	chr7	7	63317551	63317551	63317551.0	1294848152.0	1
740_chr8	chr8	8	61036939	61036939	61036939.0	1451811241.0	1
740_chr9	chr9	9	63908683	63908683	63908683.0	1599704739.0	1
740_chrX	chrX	23	123051950	123051959	123051954.5	2995781929.5	17
741_chr1	chr1	1	68488828	68488828	68488828.0	68488828.0	1
741_chr10	chr10	10	52114205	52114205	52114205.0	1726141578.0	1
741_chr11	chr11	11	64198738	64198738	64198738.0	1872013442.0	1
741_chr12	chr12	12	63867848	63868062	63867955.0	2006689114.0	18
741_chr13	chr13	13	34033584	34033589	34033586.5	2110119898.5	7
741_chr14	chr14	14	79977525	79977525	79977525.0	2270418016.0	1
741_chr15	chr15	15	89877196	89877196	89877196.0	2387094753.0	1
741_chr16	chr16	16	77544703	77544703	77544703.0	2476736358.0	1
741_chr17	chr17	17	67577007	67577007	67577007.0	2556958584.0	1
741_chr18	chr18	18	65952317	65952317	65952317.0	2638409372.0	1
741_chr2	chr2	2	62693481	62693481	62693481.0	311639806.0	1
741_chr20	chr20	20	60874520	60874520	60874520.0	2772199559.0	1
741_chr3	chr3	3	61398314	61398314	61398314.0	552367829.0	1
741_chr4	chr4	4	52136677	52136677	52136677.0	741322587.0	1
741_chr5	chr5	5	61919280	61919280	61919280.0	941286714.0	1
741_chr6	chr6	6	61747304	61747304	61747304.0	1122582514.0	1
741_chr7	chr7	7	63520306	63520306	63520306.0	1295050907.0	1
741_chr8	chr8	8	61313558	61313558	61313558.0	1452087860.0	1
741_chr9	chr9	9	63969121	63969553	63969337.0	1599765393.0	5
741_chrX	chrX	23	123090772	123090772	123090772.0	2995820747.0	1
742_chr1	chr1	1	68495477	68495477	68495477.0	68495477.0	1
742_chr10	chr10	10	52127311	52127311	52127311.0	1726154684.0	1
742_chr11	chr11	11	64243895	64243895	64243895.0	1872058599.0	1
742_chr12	chr12	12	63900590	63900590	63900590.0	2006721749.0	1
742_chr13	chr13	13	34106566	34106566	34106566.0	2110192878.0	1
742_chr14	chr14	14	80021046	80021046	80021046.0	2270461537.0	1
742_chr15	chr15	15	89896968	89896968	89896968.0	2387114525.0	1
742_chr16	chr16	16	77605941	77605941	77605941.0	2476797596.0	1
742_chr17	chr17	17	67605549	67605549	67605549.0	2556987126.0	1
742_chr18	chr18	18	66083029	66083029	66083029.0	2638540084.0	1
742_chr2	chr2	2	62790606	62790606	62790606.0	311736931.0	1
742_chr20	chr20	20	60931700	60931700	60931700.0	2772256739.0	1
742_chr3	chr3	3	61611854	61611854	61611854.0	552581369.0	1
742_chr4	chr4	4	52305988	52305988	52305988.0	741491898.0	1
742_chr5	chr5	5	62051391	62051391	62051391.0	941418825.0	1
742_chr6	chr6	6	61754253	61754253	61754253.0	1122589463.0	1
742_chr7	chr7	7	63680386	63680386	63680386.0	1295210987.0	1
742_chr8	chr8	8	61382887	61382887	61382887.0	1452157189.0	1
742_chr9	chr9	9	64027387	64027387	64027387.0	1599823443.0	1
742_chrX	chrX	23	123265131	123265131	123265131.0	2995995106.0	1
743_chr1	chr1	1	68545394	68545394	68545394.0	68545394.0	1
743_chr10	chr10	10	52137686	52137686	52137686.0	1726165059.0	1
743_chr11	chr11	11	64449257	64449257	64449257.0	1872263961.0	1
743_chr12	chr12	12	63958336	63958336	63958336.0	2006779495.0	1
743_chr13	chr13	13	34322847	34322847	34322847.0	2110409159.0	1
743_chr14	chr14	14	80050660	80050660	80050660.0	2270491151.0	1
743_chr15	chr15	15	90524481	90524482	90524481.5	2387742038.5	2
743_chr16	chr16	16	77660044	77660044	77660044.0	2476851699.0	1
743_chr17	chr17	17	67714651	67714651	67714651.0	2557096228.0	1
743_chr18	chr18	18	66117961	66117961	66117961.0	2638575016.0	1
743_chr2	chr2	2	62805276	62805276	62805276.0	311751601.0	1
743_chr20	chr20	20	61085735	61085735	61085735.0	2772410774.0	1
743_chr3	chr3	3	61718187	61718187	61718187.0	552687702.0	1
743_chr4	chr4	4	52405750	52406729	52406239.5	741592149.5	2
743_chr5	chr5	5	62288212	62288212	62288212.0	941655646.0	1
743_chr6	chr6	6	61791600	61791600	61791600.0	1122626810.0	1
743_chr7	chr7	7	63762165	63762165	63762165.0	1295292766.0	1
743_chr8	chr8	8	61440586	61440586	61440586.0	1452214888.0	1
743_chr9	chr9	9	64045688	64045991	64045839.5	1599841895.5	3
743_chrX	chrX	23	123435266	123435266	123435266.0	2996165241.0	1
744_chr1	chr1	1	68571886	68571886	68571886.0	68571886.0	1
744_chr10	chr10	10	52156139	52156139	52156139.0	1726183512.0	1
744_chr11	chr11	11	64501285	64501285	64501285.0	1872315989.0	1
744_chr12	chr12	12	64062510	64062510	64062510.0	2006883669.0	1
744_chr13	chr13	13	34353707	34353707	34353707.0	2110440019.0	1
744_chr14	chr14	14	80209648	80209648	80209648.0	2270650139.0	1
744_chr15	chr15	15	90662492	90662546	90662519.0	2387880076.0	2
744_chr16	chr16	16	77681659	77681659	77681659.0	2476873314.0	1
744_chr17	chr17	17	67881849	67881849	67881849.0	2557263426.0	1
744_chr18	chr18	18	66124113	66124113	66124113.0	2638581168.0	1
744_chr2	chr2	2	62816981	62816981	62816981.0	311763306.0	1
744_chr20	chr20	20	61156892	61156892	61156892.0	2772481931.0	1
744_chr3	chr3	3	61738969	61738972	61738970.5	552708485.5	3
